brand,title,price,final_resale_price,n_likes,limited,model,condition,m_model,material,color,sold_out,description,mean_retail_price
Hermès,Birkin 35 leather handbag,53076.87,47561.88,29.0,0,birkin,Very good condition,Birkin 35,Leather,Black,0.0,Hermès Handbag [Limited] Birkin So Black in Black Box and Ruthenium hardware. The grade condition of the product is : AA which means the product is in Almost New . Dimension: 35*40*17 cm. SKU: EAG2012,28900.0
Hermès,Birkin 30 leather handbag,29658.58,25209.79,14.0,0,birkin,Good condition,Birkin 30,Leather,Multicolour,0.0,"Hermes Birkin 30 Touch Taurillon Nobillo x Nirotikas Black x Blue Marine Silver Hardware D: 2019.  There are slight corner rubbing and shape loss, rubbing near the handle and base, fine rubbing inside, and scratches on the metal fittings..  Size W: 30.5cm Size H: 24cm Size D: 16cm Handle height: 10cm.  Birkin 30 touch.  A0240912",7937.0
Hermès,Birkin 30 leather handbag,9156.23,8240.69,11.0,0,birkin,Good condition,Birkin 30,Leather,Red,0.0,"Hermes HERMES Ardennes Birkin 30 Handbag Red / Brand : Hermes Line : Birkin Mpn : b5000327200000036 Type : Handbag Color Cases : Red color Material Fashion : Ardennes leather Handle Length Cm : 33cm / 12.99'' Material Fashion Rakuten : 91029 Color General Rakuten : 91918 Pattern Rakuten : 91996 Travel Pouch Depth Rakuten : 100522 Travel Pouch Height Rakuten : 100650 Opening Method Rakuten : 116022 Condition : Used (good) Condition : Rank AB Used - Traces of usage, scratches / dirt can be seen but generally in good condition Serial Number Body : Marked Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZonk9",7937.0
Hermès,Birkin 35 leather handbag,13850.03,12956.48,6.0,0,birkin,Never worn,Birkin 35,Leather,Beige,0.0,"Hermès - Birkin - 35 - Etoupe - Leather Togo 
 Jewelry: Palladium 
 
 The protective stickers are still there. 
 Sold with box, dustbag, rain cover, padlock, keys
Packaging: Dustbag, Original box",7700.0
Hermès,Birkin 35 crocodile handbag,42979.76,42979.76,15.0,0,birkin,Very good condition,Birkin 35,Exotic leathers,Pink,0.0,"This Hermès Birkin 35 Retourne was handcrafted from delicate Porosus Crocodile Lisse leather in Rose Tyrien, a deep pink colour, topped with sparkling palladium hardware. Its glossy 'Lisse'-finish and the striking colour make this a sought-after wardrobe investment - you'll cherish and carry it for years to come. It was crafted in 2012 ('P’ stamp) and shows no signs of wear. The bag comes with its dust bag, lock, clochette, keys, CITES and copy of invoice.
Packaging: Dustbag, Card or certificate",28900.0
Hermès,Birkin 25 leather handbag,15637.13,15637.13,15.0,0,birkin,Never worn,Birkin 25,Leather,Purple,0.0,"Hermes Birkin 25 
 Fully self-adhesive 
 Full set 
 Original invoice 
 Y stamp 
 Fast anemone",6490.0
Hermès,Birkin 30 leather handbag,11859.11,11565.09,28.0,0,birkin,Very good condition,Birkin 30,Leather,Blue,0.0,"The Bleu Electrique Clemence leather Birkin 30cm with Palladium Hardware is in pristine condition.
It features front toggle closure, clochette with lock and two keys, and double rolled handles.

This Birkin, with all protection seals intact, comes with a full set (storage box, dust bag, protective rain coat, service manual 
booklet, and photocopy of purchase receipt).

Condition: Pristine
Material: Veau Taurillon Clemence Leather
Color: Bleu Electrique/ Blue Electric
Hardware: Palladium

30cm: 12"" W x 6.25"" D x 9"" H
Collection: 2017, A
Packaging: Dustbag, Original box, Card or certificate",7937.0
Hermès,Birkin 25 crocodile handbag,26431.21,25376.82,24.0,0,birkin,Very good condition,Birkin 25,Exotic leathers,Brown,0.0,"Coloured in a dark chocolate brown, this Hermès Birkin Retourne is an exemplary exotic collectible. It is crafted from Crocodile Niloticus hide, one of Hermès’ most precious leathers. It was crafted in 2012 (“P” stamp), and comes in the much-coveted size 25. The bag comes in good pre-loved condition and arrives inside its dust bag, with slight traces of wear on the hardware and corners. The bag comes with dust bag and CITES. 
Packaging: Dustbag, Card or certificate",20300.0
Hermès,Birkin 30 leather handbag,12304.02,11073.77,2.0,0,birkin,Good condition,Birkin 30,Leather,Black,0.0,"HERMES Hermes Birkin 30 Handbags Ladies Black Vaux Epson / Brand : Hermes Line : Birkin Type : Handbag Hardware Color : Silver Color Cases : Black Material Fashion : Epsom leather Handle Length Cm : 34cm / 13.38'' Size Hxwxd Cm : 23cm x 29cm x 15cm / 9.05'' x 11.41'' x 5.9'' Gender : Women Condition : Used (good) Production Year : 2011 Serial Number : □O Accessories : Clochette,Dust bag,Key,Padlock Condition : Rank AB Used - Traces of usage, scratches / dirt can be seen but generally in good condition Condition : Rank AB Serial Number Body : Marked Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZoip4",7937.0
Hermès,Birkin 30 leather handbag,17424.23,17424.23,79.0,0,birkin,Never worn,Birkin 30,Leather,Grey,0.0,"Birkin30 Etain Epsom Quincaillerie Roségold (super rare combination) 
 Even the most famous luxury bagblogger has this jumpsuit on their wishlist.",7937.0
Hermès,Birkin 35 leather handbag,9864.79,9826.37,28.0,0,birkin,Very good condition,Birkin 35,Leather,Other,0.0,Hermes birkin 35 year 2018 like New with box dustbag clochet and 2 keys no invoce . Bag is like New colour is so so Beautiful,7700.0
Hermès,Birkin 30 leather handbag,8801.47,8801.47,19.0,0,birkin,Very good condition,Birkin 30,Leather,Brown,0.0,"Super-rare find: Fabulous Vache Natural in outstanding vintage condition, leather is supple and smooth to touch with barley any traces of use (see pictures). It comes with a bababebi certificate.
Packaging: Dustbag",7937.0
Hermès,Birkin 30 leather handbag,18353.96,16518.87,12.0,0,birkin,Very good condition,Birkin 30,Leather,Green,0.0,"Hermes Birkin 30 Epson Veil Cricket Silver Hardware Handbag / Brand : Hermes Line : Birkin Type : Handbag Hardware Color : Silver Material Fashion : Epsom leather Weight Gram : 860g / 1.89lb. Size Hxwxd Cm : 25cm x 30cm x 15cm / 9.84'' x 11.81'' x 5.9'' Gender : Women Condition : Opened (never used) Serial Number : Y Accessories : Box,Clochette,Dust bag,Key,Padlock,Rain cover Condition : Rank NS Never used / display item Condition : Rank N Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZok3x",7937.0
Hermès,Birkin 30 leather handbag,12508.81,12508.81,8.0,0,birkin,Very good condition,Birkin 30,Leather,Purple,0.0,"Hermès bag 30 cm color anemone year of purchase 2014 the bag has been rarely used 
 Silver hardware, slight scratches not visible on the metal parts 
 The leather is in excellent condition. Supplied with padlock, keys, bell 
 Box (with imperfections), dust, invoice
Packaging: Dustbag, Original box, Card or certificate",7937.0
Hermès,Birkin 35 leather handbag,17424.23,15458.42,13.0,0,birkin,Very good condition,Birkin 35,Leather,Green,0.0,"Birkin 35cm in Togo leather, maquis green, the neutral color 2020, depending on the light it tends towards gray, brown, khaki. It goes with everything. Palladium jewelry. Delivered with complete set. Box, ribbon, tissue paper, rain protection, padlock and fabric protection, dustbag. Purchased in June 2020 in Switzerland.",7700.0
Hermès,Birkin 30 leather handbag,13850.03,13760.67,16.0,0,birkin,Never worn,Birkin 30,Leather,Other,0.0,"Birkin 30 Ebony color with gold colored hardware never worn with protective stickers never removed. Comes in the complete set with box, dustbag, rain bag, bell, padlock with 2 keys and original Hermès invoice from February 2021. This version of Barenia Faubourg is in scratch-resistant leather; it differs from other Birkins by its stamp on the front of the bag.",7937.0
Hermès,Birkin 25 leather handbag,15637.13,15637.13,14.0,0,birkin,Never worn,Birkin 25,Leather,Purple,0.0,"Hermes Birkin 25 years stamp 
 complete set 
 Complete stickers 
 Original invoice 
 Deep blu swift",6490.0
Hermès,Birkin 35 leather handbag,9572.3,9093.69,6.0,0,birkin,Good condition,Birkin 35,Leather,Black,0.0,"te-2105014564062 
 Brand: HERMES 
 Model name: Birkin 35 
 Series: □ L 
 Type: Ladies handbag 
 Material: Togo 
] Size: W: 13.8 ""H: 9.8"" D: 7.1 ""Handle: 13.8"" 
 W: 35cm H: 25cm D: 18cm Handle: 35cm 
 Specifications: Inside pocket x 2 
 Accessories: Storage bag Cadena Bell x2 
 Condition rank: A 
 Handle: It is in good condition as a whole . 
 Exterior: There is fine friction on the bottom corner. The material has a very small amount of thin scratch. There is a line stripe on the bottom stud. There is a slight twist on the Tinkerbell rope. Others are in good condition overall. 
 Inside: It is in good condition overall without any noticeable scratches or stains.",7700.0
Hermès,Birkin 35 leather bag,14747.91,14747.91,13.0,0,birkin,Never worn,Birkin 35,Leather,Gold,0.0,"Hermès Birkin 35 stamp year C

Gold with gold hardware

Only taken out of box for photos

Full set: dust bag, box, raincoat and original receipt with personal details removed

Bababebi Certificate of Authenticity is included


Packaging: Original box",7700.0
Hermès,Birkin 25 leather handbag,15997.06,15997.06,21.0,0,birkin,Very good condition,Birkin 25,Leather,Green,0.0,"Hermes Birkin 25 Togo leather mint condition. Minor scratches on feet.
Packaging: Dustbag",6490.0
Hermès,Birkin 30 crocodile handbag,44676.61,44676.61,16.0,0,birkin,Very good condition,Birkin 30,Exotic leathers,Black,0.0,"Hermes Birkin 30 Crocodile 
 Porosus Crocodile 
 Gold hardware 
 L square stamp 2008 
 No scratches no damage 
 Full set 
 Box and all acesories 
 Invoice",28900.0
Hermès,Birkin 40 leather handbag,9864.79,9864.79,4.0,0,birkin,Very good condition,Birkin 40,Leather,Black,0.0,"Composition: Black Fjord leather 
 
 Accessories: Metallic gold finish 
 
 Closure: with flap and padlock 
 
 I in the square [ [2]] 
 Leather handles 
 
 40 x 25 cm 
 
 Condition: used bag in excellent condition, slight marks on the corners [[ 2]]",9010.0
Hermès,Birkin 30 leather handbag,12117.39,11026.54,7.0,0,birkin,Very good condition,Birkin 30,Leather,Pink,0.0,"SKU : 34716598
Brand : HERMES
Category : Bags/Handbags/Handbags
Model : -
CodeStamp : T",7937.0
Hermès,Birkin 40 leather handbag,9382.28,9382.28,11.0,0,birkin,Very good condition,Birkin 40,Leather,Burgundy,0.0,"Hermes bag model Birkin 40 cm Bordeaux color Silver hardware, very good condition
Packaging: Dustbag",9010.0
Hermès,Birkin 35 leather handbag,6690.58,6021.75,14.0,0,birkin,Good condition,Birkin 35,Leather,Camel,0.0,"Hermes HERMES Birkin 35 Natural Vaux Chamonix Handbag / Brand : Hermes Line : Birkin Type : Handbag Hardware Color : Gold Closure : Flap Color Cases : Brown / Natural / Natural Material Fashion : Chamonix leather Handle Length Cm : 30cm / 11.81'' Size Hxwxd Cm : 25cm x 35cm x 18cm / 9.84'' x 13.77'' x 7.08'' Condition : Used (good) Production Year : 1995 Serial Number : ○Y Accessories : Clochette,Dust bag,Key,Padlock Condition : Rank AB Used - Traces of usage, scratches / dirt can be seen but generally in good condition Condition : Rank AB Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZokm7",7700.0
Hermès,Birkin 30 leather handbag,13317.98,13317.98,8.0,0,birkin,Good condition,Birkin 30,Leather,Brown,0.0,"Brand: HERMES 
 Model name: Birkin 30 
 Type: Women's handbag 
 Material: Togo 
 Size: W: 11.8 ""H: 8.7 ""D: 6.3"" Handle: 11.4 ""
 W: 30cm H: 22cm D: 16cm Handle: 29cm 
 Specifications: Interior: Pocket x 2 
 Accessories: Storage outside Cadena bag x1 wrench x2 Bell rain cover 
 Condition rank: B 
 Handle: There is a little friction on the root and some friction on the edge. There are wrinkles on the inside of the handle. The friction is dispersed. 
 Outside: There is friction at the four corners. The fastening material has slight scratches and small dents. There is friction on the side gusset. There are slight scratches and scratches on the lower post. There is also friction on the four lower corners. There is a small black spot on the side of the gusset. There is a little friction on the base of the bag. There is a losing form specific to the material. 
 Inside: There are slight scratches and chafing near the open pocket. There is Somberness which cannot be removed by the fasteners. 
 Special note: There are slight scratches in Cadenas.",7937.0
Hermès,Birkin 30 leather handbag,11616.15,10722.6,12.0,0,birkin,Very good condition,Birkin 30,Leather,Beige,0.0,"Hermes Birkin bag. Etoupe color. Limited series with palladium silver details. I attach invoice. Yes, dust bag, no box.",7937.0
Hermès,Birkin 30 leather handbag,16307.29,15905.19,41.0,0,birkin,Never worn,Birkin 30,Leather,Black,0.0,"Never worn with receipt with dustbag. 
 No box 
 
 Magnificent Birkin Noir 30 cm, rose gold, rare bought in 2021
Packaging: Dustbag",7937.0
Hermès,Birkin 35 crocodile handbag,27613.97,27613.97,13.0,0,birkin,Very good condition,Birkin 35,Exotic leathers,Blue,0.0,"Hermès Birkin 35 Crocodile Porosus. Ideal condition, after spa. No box ,no cites. Beautiful Bleu Roi color.",28900.0
Hermès,Birkin 35 leather handbag,12481.51,11233.74,0.0,0,birkin,Very good condition,Birkin 35,Leather,Black,0.0,"Hermes Birkin 35 Handbag Taurillon Clemence Black Gold Hardware Ladies / Brand : Hermes Line : Birkin Type : Handbag Hardware Color : Gold Style : Everyday Color Cases : Black Material Fashion : Taurillon clemence leather Handle Length Cm : 39cm / 15.35'' Size Hxwxd Cm : 27cm x 35cm x 18cm / 10.62'' x 13.77'' x 7.08'' Gender : Women Condition : Used (very good) Production Year : 2012 Serial Number : □P Accessories : Clochette,Key,Padlock Condition : Rank A Used - A few traces of usage, some scratches / dirt can be seen but overall in very good condition Condition : Rank A Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZomaw",7700.0
Hermès,Birkin 35 leather handbag,9105.27,9069.53,26.0,0,birkin,Very good condition,Birkin 35,Leather,Black,0.0,"Hermès Birkin 35 bag 
 Very good condition, worn twice, 
 FULLSET",7700.0
Hermès,Birkin 25 leather handbag,15905.19,15905.19,46.0,0,birkin,Never worn,Birkin 25,Leather,Grey,0.0,"Birkin 25 cuir swiftcouleur Etoupesatmp Y
Packaging: Dustbag, Original box, Card or certificate",6490.0
Hermès,Birkin 30 leather handbag,12104.14,12104.14,7.0,0,birkin,Very good condition,Birkin 30,Leather,Blue,0.0,"Birkin 30 Bleu Saint-Cyr. Minor scratches on metal hardware. Minor signs of wear around the corners.
Minor spots in the interior of the bag.
Length/Width: 30cm. Height: 21.8cm. Depth: 15.7cm. Comes with dustbag.
Very good condition.",7937.0
